canonical_keyword,keyword_set_mode,keyword,title,url,published_at,description,originallink,source,term,term_type,term_weight,collected_at,views,likes,comments,engagements,author,snippet,raw_payload,bloggername,bloggerlink
사과,single_term_fallback,사과,광주 5·18 단체 &quot;빈껍데기 <b>사과</b> 거부…정용진 사퇴&quot;,https://n.news.naver.com/mnews/article/422/0000868581?sid=161,"Tue, 26 May 2026 20:49:00 +0900","오월 단체는 &quot;빈껍데기 <b>사과</b>&quot;라고 규탄 수위를 높였고, 상경 투쟁까지 예고했습니다. 김경인 기자입니다.... 사퇴하라.&quot; 5·18 3단체와 5·18기념재단은 기자회견을 열고 &quot;역사를 모욕한 자의 빈껍데기 <b>사과</b>를 거부한다&quot;고... ",http://www.yonhapnewstv.co.kr/news/MYH20260526204840tmn,naver_news,사과,canonical,1.0,2026-05-26T11:50:13.707259+00:00,0,0,0,0,,"오월 단체는 &quot;빈껍데기 <b>사과</b>&quot;라고 규탄 수위를 높였고, 상경 투쟁까지 예고했습니다. 김경인 기자입니다.... 사퇴하라.&quot; 5·18 3단체와 5·18기념재단은 기자회견을 열고 &quot;역사를 모욕한 자의 빈껍데기 <b>사과</b>를 거부한다&quot;고... ","{""title"": ""광주 5·18 단체 &quot;빈껍데기 <b>사과</b> 거부…정용진 사퇴&quot;"", ""originallink"": ""http://www.yonhapnewstv.co.kr/news/MYH20260526204840tmn"", ""link"": ""https://n.news.naver.com/mnews/article/422/0000868581?sid=161"", ""description"": ""오월 단체는 &quot;빈껍데기 <b>사과</b>&quot;라고 규탄 수위를 높였고, 상경 투쟁까지 예고했습니다. 김경인 기자입니다.... 사퇴하라.&quot; 5·18 3단체와 5·18기념재단은 기자회견을 열고 &quot;역사를 모욕한 자의 빈껍데기 <b>사과</b>를 거부한다&quot;고... "", ""pubDate"": ""Tue, 26 May 2026 20:49:00 +0900""}",,
사과,single_term_fallback,사과,"&quot;환기미술관, 수령 100년 넘은 은행나무 독살…보호수 지정해야&quot;",https://n.news.naver.com/mnews/article/001/0016100520?sid=102,"Tue, 26 May 2026 20:48:00 +0900",서울환경연합과 부암동 주민들은 26일 환기미술관 앞에서 기자회견을 열고 &quot;환기미술관은 불법적인 나무 독살 행위를 인정하고 주민에게 <b>사과</b>하라&quot;고 요구했다. 이들은 이 은행나무가 수령이 100년 이상 됐을 것으로... ,https://www.yna.co.kr/view/AKR20260526169200004?input=1195m,naver_news,사과,canonical,1.0,2026-05-26T11:50:13.707259+00:00,0,0,0,0,,서울환경연합과 부암동 주민들은 26일 환기미술관 앞에서 기자회견을 열고 &quot;환기미술관은 불법적인 나무 독살 행위를 인정하고 주민에게 <b>사과</b>하라&quot;고 요구했다. 이들은 이 은행나무가 수령이 100년 이상 됐을 것으로... ,"{""title"": ""&quot;환기미술관, 수령 100년 넘은 은행나무 독살…보호수 지정해야&quot;"", ""originallink"": ""https://www.yna.co.kr/view/AKR20260526169200004?input=1195m"", ""link"": ""https://n.news.naver.com/mnews/article/001/0016100520?sid=102"", ""description"": ""서울환경연합과 부암동 주민들은 26일 환기미술관 앞에서 기자회견을 열고 &quot;환기미술관은 불법적인 나무 독살 행위를 인정하고 주민에게 <b>사과</b>하라&quot;고 요구했다. 이들은 이 은행나무가 수령이 100년 이상 됐을 것으로... "", ""pubDate"": ""Tue, 26 May 2026 20:48:00 +0900""}",,
사과,single_term_fallback,사과,"정용진, “머리 숙여 사죄”에…‘스타벅스 불매’ 비판 나선 장동혁 [...",https://n.news.naver.com/mnews/article/028/0002806823?sid=100,"Tue, 26 May 2026 20:46:00 +0900","드러내 <b>사과</b>했습니다. 정 회장은 이날 “이번 일로 깊은 상처와 실망을 느끼신 5·18 유가족 여러분, 박종철... 굽혀 <b>사과</b> 인사를 했는데요. 정 회장이 직접 카메라 앞에 서서 <b>사과</b>한 것은 2024년 3월 회장에 취임한 뒤 처음... ",https://www.hani.co.kr/arti/politics/politics_general/1260522.html,naver_news,사과,canonical,1.0,2026-05-26T11:50:13.707259+00:00,0,0,0,0,,"드러내 <b>사과</b>했습니다. 정 회장은 이날 “이번 일로 깊은 상처와 실망을 느끼신 5·18 유가족 여러분, 박종철... 굽혀 <b>사과</b> 인사를 했는데요. 정 회장이 직접 카메라 앞에 서서 <b>사과</b>한 것은 2024년 3월 회장에 취임한 뒤 처음... ","{""title"": ""정용진, “머리 숙여 사죄”에…‘스타벅스 불매’ 비판 나선 장동혁 [..."", ""originallink"": ""https://www.hani.co.kr/arti/politics/politics_general/1260522.html"", ""link"": ""https://n.news.naver.com/mnews/article/028/0002806823?sid=100"", ""description"": ""드러내 <b>사과</b>했습니다. 정 회장은 이날 “이번 일로 깊은 상처와 실망을 느끼신 5·18 유가족 여러분, 박종철... 굽혀 <b>사과</b> 인사를 했는데요. 정 회장이 직접 카메라 앞에 서서 <b>사과</b>한 것은 2024년 3월 회장에 취임한 뒤 처음... "", ""pubDate"": ""Tue, 26 May 2026 20:46:00 +0900""}",,
사과,single_term_fallback,사과,[나는 후보자다] '청송의 자원을 산업으로 연결'…임기진 청송군수 후보...,http://news.lghellovision.net/news/articleView.html?idxno=543878,"Tue, 26 May 2026 20:46:00 +0900","청송은 대한민국 최고의 <b>사과</b> 생산지이고 300년 넘은 왕버들이 뿌리내리고 자생하는 주산지, 그리고 주왕산과... <b>사과</b>는 스마트 농업과 가공산업을 키우고 관광은 당일치기가 아니라 2박 체류형 관광으로 바꿔야 합니다.... ",http://news.lghellovision.net/news/articleView.html?idxno=543878,naver_news,사과,canonical,1.0,2026-05-26T11:50:13.707259+00:00,0,0,0,0,,"청송은 대한민국 최고의 <b>사과</b> 생산지이고 300년 넘은 왕버들이 뿌리내리고 자생하는 주산지, 그리고 주왕산과... <b>사과</b>는 스마트 농업과 가공산업을 키우고 관광은 당일치기가 아니라 2박 체류형 관광으로 바꿔야 합니다.... ","{""title"": ""[나는 후보자다] '청송의 자원을 산업으로 연결'…임기진 청송군수 후보..."", ""originallink"": ""http://news.lghellovision.net/news/articleView.html?idxno=543878"", ""link"": ""http://news.lghellovision.net/news/articleView.html?idxno=543878"", ""description"": ""청송은 대한민국 최고의 <b>사과</b> 생산지이고 300년 넘은 왕버들이 뿌리내리고 자생하는 주산지, 그리고 주왕산과... <b>사과</b>는 스마트 농업과 가공산업을 키우고 관광은 당일치기가 아니라 2박 체류형 관광으로 바꿔야 합니다.... "", ""pubDate"": ""Tue, 26 May 2026 20:46:00 +0900""}",,
사과,single_term_fallback,사과,TV토론 누가 잘했나/ 조한영 &quot;계엄날 비상소집&quot; 최재구 &quot;누워있어야 하...,http://www.dynews.co.kr/news/articleView.html?idxno=851753,"Tue, 26 May 2026 20:44:00 +0900",이어 &quot;계엄 선포는 분명 잘못됐다고 <b>사과</b>했다&quot;며 &quot;군민 안전과 생명을 최우선으로 보장하는 것이 군수의 역할&quot;이라고 강조했다. 조 후보는 또 &quot;20년 넘게 방치된 충남방적 부지 문제도 32년간 이어진 보수 정당 군정 독점의... ,http://www.dynews.co.kr/news/articleView.html?idxno=851753,naver_news,사과,canonical,1.0,2026-05-26T11:50:13.707259+00:00,0,0,0,0,,이어 &quot;계엄 선포는 분명 잘못됐다고 <b>사과</b>했다&quot;며 &quot;군민 안전과 생명을 최우선으로 보장하는 것이 군수의 역할&quot;이라고 강조했다. 조 후보는 또 &quot;20년 넘게 방치된 충남방적 부지 문제도 32년간 이어진 보수 정당 군정 독점의... ,"{""title"": ""TV토론 누가 잘했나/ 조한영 &quot;계엄날 비상소집&quot; 최재구 &quot;누워있어야 하..."", ""originallink"": ""http://www.dynews.co.kr/news/articleView.html?idxno=851753"", ""link"": ""http://www.dynews.co.kr/news/articleView.html?idxno=851753"", ""description"": ""이어 &quot;계엄 선포는 분명 잘못됐다고 <b>사과</b>했다&quot;며 &quot;군민 안전과 생명을 최우선으로 보장하는 것이 군수의 역할&quot;이라고 강조했다. 조 후보는 또 &quot;20년 넘게 방치된 충남방적 부지 문제도 32년간 이어진 보수 정당 군정 독점의... "", ""pubDate"": ""Tue, 26 May 2026 20:44:00 +0900""}",,
사과,single_term_fallback,사과,민주당 광주시당 &quot;정용진 <b>사과</b>는 반쪽짜리…실질적 책임 져야&quot;,https://www.mhns.co.kr/news/articleView.html?idxno=748421,"Tue, 26 May 2026 20:44:00 +0900",대국민 <b>사과</b>에 나선 신세계그룹 정용진 회장을 강하게 비판하며 실질적인 책임 이행과 철저한 진상 규명을... 않는 <b>사과</b>로 위기를 넘기려 하고 있다&quot;고 주장했다. 광주시당은 신세계 측이 관련자 휴대전화 제출 거부와... ,https://www.mhns.co.kr/news/articleView.html?idxno=748421,naver_news,사과,canonical,1.0,2026-05-26T11:50:13.707259+00:00,0,0,0,0,,대국민 <b>사과</b>에 나선 신세계그룹 정용진 회장을 강하게 비판하며 실질적인 책임 이행과 철저한 진상 규명을... 않는 <b>사과</b>로 위기를 넘기려 하고 있다&quot;고 주장했다. 광주시당은 신세계 측이 관련자 휴대전화 제출 거부와... ,"{""title"": ""민주당 광주시당 &quot;정용진 <b>사과</b>는 반쪽짜리…실질적 책임 져야&quot;"", ""originallink"": ""https://www.mhns.co.kr/news/articleView.html?idxno=748421"", ""link"": ""https://www.mhns.co.kr/news/articleView.html?idxno=748421"", ""description"": ""대국민 <b>사과</b>에 나선 신세계그룹 정용진 회장을 강하게 비판하며 실질적인 책임 이행과 철저한 진상 규명을... 않는 <b>사과</b>로 위기를 넘기려 하고 있다&quot;고 주장했다. 광주시당은 신세계 측이 관련자 휴대전화 제출 거부와... "", ""pubDate"": ""Tue, 26 May 2026 20:44:00 +0900""}",,
사과,single_term_fallback,사과,“인간 지배하려는 AI 기술 ‘새로운 노예제’와 싸워야”,https://n.news.naver.com/mnews/article/032/0003448105?sid=104,"Tue, 26 May 2026 20:41:00 +0900",역사 <b>사과</b>하기도 레오 14세 교황이 인공지능(AI) 기술의 위험성을 경고하고 신기술이 인간의 존엄성을... 이 대목에서 교황은 과거 노예제 유지에 가톨릭 교회가 개입했던 역사에 대해 직접 <b>사과</b>했다. AI 개발을 주도하는... ,https://www.khan.co.kr/article/202605262041005,naver_news,사과,canonical,1.0,2026-05-26T11:50:13.707259+00:00,0,0,0,0,,역사 <b>사과</b>하기도 레오 14세 교황이 인공지능(AI) 기술의 위험성을 경고하고 신기술이 인간의 존엄성을... 이 대목에서 교황은 과거 노예제 유지에 가톨릭 교회가 개입했던 역사에 대해 직접 <b>사과</b>했다. AI 개발을 주도하는... ,"{""title"": ""“인간 지배하려는 AI 기술 ‘새로운 노예제’와 싸워야”"", ""originallink"": ""https://www.khan.co.kr/article/202605262041005"", ""link"": ""https://n.news.naver.com/mnews/article/032/0003448105?sid=104"", ""description"": ""역사 <b>사과</b>하기도 레오 14세 교황이 인공지능(AI) 기술의 위험성을 경고하고 신기술이 인간의 존엄성을... 이 대목에서 교황은 과거 노예제 유지에 가톨릭 교회가 개입했던 역사에 대해 직접 <b>사과</b>했다. AI 개발을 주도하는... "", ""pubDate"": ""Tue, 26 May 2026 20:41:00 +0900""}",,
사과,single_term_fallback,사과,정용진 고개 숙였지만..광주는 싸늘 &quot;맹탕 <b>사과</b>&quot;,https://kjmbc.co.kr/NewsArticle/1520357,"Tue, 26 May 2026 20:40:00 +0900",직접 <b>사과</b>했습니다. 정 회장은 스스로 책임지겠다면서도 어떤 방식으로 책임을 질지는 밝히지 않았습니다. 광주시민사회와 5·18 단체는 알맹이 없는 면피용 <b>사과</b>라며 강하게 반발했습니다. 박승환 기자입니다.... ,https://kjmbc.co.kr/NewsArticle/1520357,naver_news,사과,canonical,1.0,2026-05-26T11:50:13.707259+00:00,0,0,0,0,,직접 <b>사과</b>했습니다. 정 회장은 스스로 책임지겠다면서도 어떤 방식으로 책임을 질지는 밝히지 않았습니다. 광주시민사회와 5·18 단체는 알맹이 없는 면피용 <b>사과</b>라며 강하게 반발했습니다. 박승환 기자입니다.... ,"{""title"": ""정용진 고개 숙였지만..광주는 싸늘 &quot;맹탕 <b>사과</b>&quot;"", ""originallink"": ""https://kjmbc.co.kr/NewsArticle/1520357"", ""link"": ""https://kjmbc.co.kr/NewsArticle/1520357"", ""description"": ""직접 <b>사과</b>했습니다. 정 회장은 스스로 책임지겠다면서도 어떤 방식으로 책임을 질지는 밝히지 않았습니다. 광주시민사회와 5·18 단체는 알맹이 없는 면피용 <b>사과</b>라며 강하게 반발했습니다. 박승환 기자입니다.... "", ""pubDate"": ""Tue, 26 May 2026 20:40:00 +0900""}",,
사과,single_term_fallback,사과,"선거 코앞에 두고 유세장 논란…민주당은 &quot;엎드려뻗쳐&quot;, 국민의힘은 &quot;잘...",https://n.news.naver.com/mnews/article/057/0001950922?sid=102,"Tue, 26 May 2026 20:40:00 +0900","김민전, 10대 학생에게 &quot;잘생긴 오빠들 많아요&quot; 발언 김민전 &quot;누구처럼 오빠라고 불러보라고 강요한 적 없어&quot; 민주당 선거 유세 현장에서는…'엎드려뻗쳐' 논란 결국 민형배 후보 마이크 잡고 <b>사과</b> &quot;진행자가 오버... ",http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=5196070,naver_news,사과,canonical,1.0,2026-05-26T11:50:13.707259+00:00,0,0,0,0,,"김민전, 10대 학생에게 &quot;잘생긴 오빠들 많아요&quot; 발언 김민전 &quot;누구처럼 오빠라고 불러보라고 강요한 적 없어&quot; 민주당 선거 유세 현장에서는…'엎드려뻗쳐' 논란 결국 민형배 후보 마이크 잡고 <b>사과</b> &quot;진행자가 오버... ","{""title"": ""선거 코앞에 두고 유세장 논란…민주당은 &quot;엎드려뻗쳐&quot;, 국민의힘은 &quot;잘..."", ""originallink"": ""http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=5196070"", ""link"": ""https://n.news.naver.com/mnews/article/057/0001950922?sid=102"", ""description"": ""김민전, 10대 학생에게 &quot;잘생긴 오빠들 많아요&quot; 발언 김민전 &quot;누구처럼 오빠라고 불러보라고 강요한 적 없어&quot; 민주당 선거 유세 현장에서는…'엎드려뻗쳐' 논란 결국 민형배 후보 마이크 잡고 <b>사과</b> &quot;진행자가 오버... "", ""pubDate"": ""Tue, 26 May 2026 20:40:00 +0900""}",,
사과,single_term_fallback,사과,현직 군의원 vs 전직 군수 ‘양강 구도’ 속 무소속 가세,http://www.kjdaily.com/article.php?aid=1779794656679342002,"Tue, 26 May 2026 20:40:00 +0900",이에 맞서 혁신당 이윤행 후보는 과거 군정에 대한 <b>사과</b>와 함께 변화 의지를 거듭 밝히며 체감 행정과 균형발전을 강조하고 있다. 호남대학교 대학원 행정학 박사 학위를 취득한 이윤행 후보는 제46대 함평군수와 제7대... ,http://www.kjdaily.com/article.php?aid=1779794656679342002,naver_news,사과,canonical,1.0,2026-05-26T11:50:13.707259+00:00,0,0,0,0,,이에 맞서 혁신당 이윤행 후보는 과거 군정에 대한 <b>사과</b>와 함께 변화 의지를 거듭 밝히며 체감 행정과 균형발전을 강조하고 있다. 호남대학교 대학원 행정학 박사 학위를 취득한 이윤행 후보는 제46대 함평군수와 제7대... ,"{""title"": ""현직 군의원 vs 전직 군수 ‘양강 구도’ 속 무소속 가세"", ""originallink"": ""http://www.kjdaily.com/article.php?aid=1779794656679342002"", ""link"": ""http://www.kjdaily.com/article.php?aid=1779794656679342002"", ""description"": ""이에 맞서 혁신당 이윤행 후보는 과거 군정에 대한 <b>사과</b>와 함께 변화 의지를 거듭 밝히며 체감 행정과 균형발전을 강조하고 있다. 호남대학교 대학원 행정학 박사 학위를 취득한 이윤행 후보는 제46대 함평군수와 제7대... "", ""pubDate"": ""Tue, 26 May 2026 20:40:00 +0900""}",,
